2026-02-23,11:38,USD,PHP,58.152
2026-02-23,11:38,USD,PLN,3.5895
2026-02-23,11:38,USD,RON,4.3323
2026-02-23,11:38,USD,SEK,9.0716
2026-02-23,11:38,USD,SGD,1.2689
2026-02-23,11:38,USD,THB,31.205
2026-02-23,11:38,USD,TRY,43.846
2026-02-23,11:38,USD,ZAR,16.0973
2026-02-23,19:00,USD,AUD,1.4145
2026-02-23,19:00,USD,BRL,5.1815
2026-02-23,19:00,USD,CAD,1.369
2026-02-23,19:00,USD,CHF,0.77605
2026-02-23,19:00,USD,CNY,6.9087
2026-02-23,19:00,USD,CZK,20.556
2026-02-23,19:00,USD,DKK,6.3397
2026-02-23,19:00,USD,EUR,0.84861
2026-02-23,19:00,USD,GBP,0.74117
2026-02-23,19:00,USD,HKD,7.8187
2026-02-23,19:00,USD,HUF,322.17
2026-02-23,19:00,USD,IDR,16822
2026-02-23,19:00,USD,ILS,3.1202
2026-02-23,19:00,USD,INR,90.9
2026-02-23,19:00,USD,ISK,122.96
2026-02-23,19:00,USD,JPY,154.82
2026-02-23,19:00,USD,KRW,1443.55
2026-02-23,19:00,USD,MXN,17.197
2026-02-23,19:00,USD,MYR,3.891
2026-02-23,19:00,USD,NOK,9.5541
2026-02-23,19:00,USD,NZD,1.676
2026-02-23,19:00,USD,PHP,57.632
2026-02-23,19:00,USD,PLN,3.5788
2026-02-23,19:00,USD,RON,4.3253
2026-02-23,19:00,USD,SEK,9.0763
2026-02-23,19:00,USD,SGD,1.2664
2026-02-23,19:00,USD,THB,31.025
2026-02-23,19:00,USD,TRY,43.839
2026-02-23,19:00,USD,ZAR,16.0115
2026-02-24,08:38,USD,AUD,1.4145
2026-02-24,08:38,USD,BRL,5.1815
2026-02-24,08:38,USD,CAD,1.369
2026-02-24,08:38,USD,CHF,0.77605
2026-02-24,08:38,USD,CNY,6.9087
2026-02-24,08:38,USD,CZK,20.556
2026-02-24,08:38,USD,DKK,6.3397
2026-02-24,08:38,USD,EUR,0.84861
2026-02-24,08:38,USD,GBP,0.74117
2026-02-24,08:38,USD,HKD,7.8187
2026-02-24,08:38,USD,HUF,322.17
2026-02-24,08:38,USD,IDR,16822
2026-02-24,08:38,USD,ILS,3.1202
2026-02-24,08:38,USD,INR,90.9
2026-02-24,08:38,USD,ISK,122.96
2026-02-24,08:38,USD,JPY,154.82
2026-02-24,08:38,USD,KRW,1443.55
2026-02-24,08:38,USD,MXN,17.197
2026-02-24,08:38,USD,MYR,3.891
2026-02-24,08:38,USD,NOK,9.5541
2026-02-24,08:38,USD,NZD,1.676
2026-02-24,08:38,USD,PHP,57.632
2026-02-24,08:38,USD,PLN,3.5788
2026-02-24,08:38,USD,RON,4.3253
2026-02-24,08:38,USD,SEK,9.0763
2026-02-24,08:38,USD,SGD,1.2664
2026-02-24,08:38,USD,THB,31.025
2026-02-24,08:38,USD,TRY,43.839
2026-02-24,08:38,USD,ZAR,16.0115
2026-02-24,11:39,USD,AUD,1.4145
2026-02-24,11:39,USD,BRL,5.1815
2026-02-24,11:39,USD,CAD,1.369
2026-02-24,11:39,USD,CHF,0.77605
2026-02-24,11:39,USD,CNY,6.9087
2026-02-24,11:39,USD,CZK,20.556
2026-02-24,11:39,USD,DKK,6.3397
2026-02-24,11:39,USD,EUR,0.84861
2026-02-24,11:39,USD,GBP,0.74117
2026-02-24,11:39,USD,HKD,7.8187
2026-02-24,11:39,USD,HUF,322.17
2026-02-24,11:39,USD,IDR,16822
2026-02-24,11:39,USD,ILS,3.1202
2026-02-24,11:39,USD,INR,90.9
2026-02-24,11:39,USD,ISK,122.96
2026-02-24,11:39,USD,JPY,154.82
2026-02-24,11:39,USD,KRW,1443.55
2026-02-24,11:39,USD,MXN,17.197
2026-02-24,11:39,USD,MYR,3.891
2026-02-24,11:39,USD,NOK,9.5541
2026-02-24,11:39,USD,NZD,1.676
2026-02-24,11:39,USD,PHP,57.632
2026-02-24,11:39,USD,PLN,3.5788
2026-02-24,11:39,USD,RON,4.3253
2026-02-24,11:39,USD,SEK,9.0763
2026-02-24,11:39,USD,SGD,1.2664
2026-02-24,11:39,USD,THB,31.025
2026-02-24,11:39,USD,TRY,43.839
2026-02-24,11:39,USD,ZAR,16.0115
2026-02-24,18:59,USD,AUD,1.4195
2026-02-24,18:59,USD,BRL,5.1769
2026-02-24,18:59,USD,CAD,1.3711
2026-02-24,18:59,USD,CHF,0.77439
2026-02-24,18:59,USD,CNY,6.8817
2026-02-24,18:59,USD,CZK,20.57
2026-02-24,18:59,USD,DKK,6.3439
2026-02-24,18:59,USD,EUR,0.84911
2026-02-24,18:59,USD,GBP,0.74136
2026-02-24,18:59,USD,HKD,7.8225
2026-02-24,18:59,USD,HUF,321.81
2026-02-24,18:59,USD,IDR,16833
2026-02-24,18:59,USD,ILS,3.1158
2026-02-24,18:59,USD,INR,90.93
2026-02-24,18:59,USD,ISK,122.87
2026-02-24,18:59,USD,JPY,155.84
2026-02-24,18:59,USD,KRW,1443.3
2026-02-24,18:59,USD,MXN,17.2828
2026-02-24,18:59,USD,MYR,3.894
2026-02-24,18:59,USD,NOK,9.5589
2026-02-24,18:59,USD,NZD,1.6798
2026-02-24,18:59,USD,PHP,57.763
2026-02-24,18:59,USD,PLN,3.5835
2026-02-24,18:59,USD,RON,4.326
2026-02-24,18:59,USD,SEK,9.0753
2026-02-24,18:59,USD,SGD,1.2673
2026-02-24,18:59,USD,THB,31.055
2026-02-24,18:59,USD,TRY,43.852
2026-02-24,18:59,USD,ZAR,16.0083
2026-02-25,08:39,USD,AUD,1.4195
2026-02-25,08:39,USD,BRL,5.1769
2026-02-25,08:39,USD,CAD,1.3711
2026-02-25,08:39,USD,CHF,0.77439
2026-02-25,08:39,USD,CNY,6.8817
2026-02-25,08:39,USD,CZK,20.57
2026-02-25,08:39,USD,DKK,6.3439
2026-02-25,08:39,USD,EUR,0.84911
2026-02-25,08:39,USD,GBP,0.74136
2026-02-25,08:39,USD,HKD,7.8225
2026-02-25,08:39,USD,HUF,321.81
2026-02-25,08:39,USD,IDR,16833
2026-02-25,08:39,USD,ILS,3.1158
2026-02-25,08:39,USD,INR,90.93
2026-02-25,08:39,USD,ISK,122.87
2026-02-25,08:39,USD,JPY,155.84
2026-02-25,08:39,USD,KRW,1443.3
2026-02-25,08:39,USD,MXN,17.2828
2026-02-25,08:39,USD,MYR,3.894
2026-02-25,08:39,USD,NOK,9.5589
2026-02-25,08:39,USD,NZD,1.6798
2026-02-25,08:39,USD,PHP,57.763
2026-02-25,08:39,USD,PLN,3.5835
2026-02-25,08:39,USD,RON,4.326
2026-02-25,08:39,USD,SEK,9.0753
2026-02-25,08:39,USD,SGD,1.2673
2026-02-25,08:39,USD,THB,31.055
2026-02-25,08:39,USD,TRY,43.852
2026-02-25,08:39,USD,ZAR,16.0083
2026-02-25,11:39,USD,AUD,1.4195
2026-02-25,11:39,USD,BRL,5.1769
2026-02-25,11:39,USD,CAD,1.3711
2026-02-25,11:39,USD,CHF,0.77439
2026-02-25,11:39,USD,CNY,6.8817
2026-02-25,11:39,USD,CZK,20.57
2026-02-25,11:39,USD,DKK,6.3439
2026-02-25,11:39,USD,EUR,0.84911
2026-02-25,11:39,USD,GBP,0.74136
2026-02-25,11:39,USD,HKD,7.8225
2026-02-25,11:39,USD,HUF,321.81
2026-02-25,11:39,USD,IDR,16833
2026-02-25,11:39,USD,ILS,3.1158
2026-02-25,11:39,USD,INR,90.93
2026-02-25,11:39,USD,ISK,122.87
2026-02-25,11:39,USD,JPY,155.84
2026-02-25,11:39,USD,KRW,1443.3
2026-02-25,11:39,USD,MXN,17.2828
2026-02-25,11:39,USD,MYR,3.894
2026-02-25,11:39,USD,NOK,9.5589
2026-02-25,11:39,USD,NZD,1.6798
2026-02-25,11:39,USD,PHP,57.763
2026-02-25,11:39,USD,PLN,3.5835
2026-02-25,11:39,USD,RON,4.326
2026-02-25,11:39,USD,SEK,9.0753
2026-02-25,11:39,USD,SGD,1.2673
2026-02-25,11:39,USD,THB,31.055
2026-02-25,11:39,USD,TRY,43.852
2026-02-25,11:39,USD,ZAR,16.0083
2026-02-25,19:04,USD,AUD,1.4101
2026-02-25,19:04,USD,BRL,5.1287
2026-02-25,19:04,USD,CAD,1.3691
2026-02-25,19:04,USD,CHF,0.77478
2026-02-25,19:04,USD,CNY,6.8695
2026-02-25,19:04,USD,CZK,20.558
2026-02-25,19:04,USD,DKK,6.3402
2026-02-25,19:04,USD,EUR,0.84861
2026-02-25,19:04,USD,GBP,0.73948
2026-02-25,19:04,USD,HKD,7.8205
2026-02-25,19:04,USD,HUF,318.97
2026-02-25,19:04,USD,IDR,16814
2026-02-25,19:04,USD,ILS,3.0957
2026-02-25,19:04,USD,INR,90.95
2026-02-25,19:04,USD,ISK,121.78
2026-02-25,19:04,USD,JPY,156.74
2026-02-25,19:04,USD,KRW,1427.9
2026-02-25,19:04,USD,MXN,17.1487
2026-02-25,19:04,USD,MYR,3.891
2026-02-25,19:04,USD,NOK,9.5855
2026-02-25,19:04,USD,NZD,1.674
2026-02-25,19:04,USD,PHP,57.561
2026-02-25,19:04,USD,PLN,3.5839
2026-02-25,19:04,USD,RON,4.3229
2026-02-25,19:04,USD,SEK,9.0602
2026-02-25,19:04,USD,SGD,1.2649
2026-02-25,19:04,USD,THB,31.095
2026-02-25,19:04,USD,TRY,43.869
2026-02-25,19:04,USD,ZAR,15.8603
2026-02-26,08:37,USD,AUD,1.4101
2026-02-26,08:37,USD,BRL,5.1287
2026-02-26,08:37,USD,CAD,1.3691
2026-02-26,08:37,USD,CHF,0.77478
2026-02-26,08:37,USD,CNY,6.8695
2026-02-26,08:37,USD,CZK,20.558
2026-02-26,08:37,USD,DKK,6.3402
2026-02-26,08:37,USD,EUR,0.84861
2026-02-26,08:37,USD,GBP,0.73948
2026-02-26,08:37,USD,HKD,7.8205
2026-02-26,08:37,USD,HUF,318.97
2026-02-26,08:37,USD,IDR,16814
2026-02-26,08:37,USD,ILS,3.0957
2026-02-26,08:37,USD,INR,90.95
2026-02-26,08:37,USD,ISK,121.78
2026-02-26,08:37,USD,JPY,156.74
2026-02-26,08:37,USD,KRW,1427.9
2026-02-26,08:37,USD,MXN,17.1487
2026-02-26,08:37,USD,MYR,3.891
2026-02-26,08:37,USD,NOK,9.5855
2026-02-26,08:37,USD,NZD,1.674
2026-02-26,08:37,USD,PHP,57.561
2026-02-26,08:37,USD,PLN,3.5839
2026-02-26,08:37,USD,RON,4.3229
2026-02-26,08:37,USD,SEK,9.0602
2026-02-26,08:37,USD,SGD,1.2649
2026-02-26,08:37,USD,THB,31.095
2026-02-26,08:37,USD,TRY,43.869
2026-02-26,08:37,USD,ZAR,15.8603
2026-02-26,11:39,USD,AUD,1.4101
2026-02-26,11:39,USD,BRL,5.1287
2026-02-26,11:39,USD,CAD,1.3691
2026-02-26,11:39,USD,CHF,0.77478
2026-02-26,11:39,USD,CNY,6.8695
2026-02-26,11:39,USD,CZK,20.558
2026-02-26,11:39,USD,DKK,6.3402
2026-02-26,11:39,USD,EUR,0.84861
2026-02-26,11:39,USD,GBP,0.73948
2026-02-26,11:39,USD,HKD,7.8205
2026-02-26,11:39,USD,HUF,318.97
2026-02-26,11:39,USD,IDR,16814
2026-02-26,11:39,USD,ILS,3.0957
2026-02-26,11:39,USD,INR,90.95
2026-02-26,11:39,USD,ISK,121.78
2026-02-26,11:39,USD,JPY,156.74
2026-02-26,11:39,USD,KRW,1427.9
2026-02-26,11:39,USD,MXN,17.1487
2026-02-26,11:39,USD,MYR,3.891
2026-02-26,11:39,USD,NOK,9.5855
2026-02-26,11:39,USD,NZD,1.674
2026-02-26,11:39,USD,PHP,57.561
2026-02-26,11:39,USD,PLN,3.5839
2026-02-26,11:39,USD,RON,4.3229
2026-02-26,11:39,USD,SEK,9.0602
2026-02-26,11:39,USD,SGD,1.2649
2026-02-26,11:39,USD,THB,31.095
2026-02-26,11:39,USD,TRY,43.869
2026-02-26,11:39,USD,ZAR,15.8603
2026-02-26,18:51,USD,AUD,1.4044
2026-02-26,18:51,USD,BRL,5.1258
2026-02-26,18:51,USD,CAD,1.3674
2026-02-26,18:51,USD,CHF,0.77366
2026-02-26,18:51,USD,CNY,6.8413
2026-02-26,18:51,USD,CZK,20.523
2026-02-26,18:51,USD,DKK,6.3246
2026-02-26,18:51,USD,EUR,0.84645
2026-02-26,18:51,USD,GBP,0.73802
2026-02-26,18:51,USD,HKD,7.8227
2026-02-26,18:51,USD,HUF,317.59
2026-02-26,18:51,USD,IDR,16767
2026-02-26,18:51,USD,ILS,3.1099
2026-02-26,18:51,USD,INR,90.93
2026-02-26,18:51,USD,ISK,121.3
2026-02-26,18:51,USD,JPY,156.06
2026-02-26,18:51,USD,KRW,1425.64
2026-02-26,18:51,USD,MXN,17.1771
2026-02-26,18:51,USD,MYR,3.886
2026-02-26,18:51,USD,NOK,9.559
2026-02-26,18:51,USD,NZD,1.6693
2026-02-26,18:51,USD,PHP,57.621
2026-02-26,18:51,USD,PLN,3.5741
2026-02-26,18:51,USD,RON,4.3126
2026-02-26,18:51,USD,SEK,9.0342
2026-02-26,18:51,USD,SGD,1.2631
2026-02-26,18:51,USD,THB,31.06
2026-02-26,18:51,USD,TRY,43.882
2026-02-26,18:51,USD,ZAR,15.8763
2026-02-27,08:33,USD,AUD,1.4044
2026-02-27,08:33,USD,BRL,5.1258
2026-02-27,08:33,USD,CAD,1.3674
2026-02-27,08:33,USD,CHF,0.77366
2026-02-27,08:33,USD,CNY,6.8413
2026-02-27,08:33,USD,CZK,20.523
2026-02-27,08:33,USD,DKK,6.3246
2026-02-27,08:33,USD,EUR,0.84645
2026-02-27,08:33,USD,GBP,0.73802
2026-02-27,08:33,USD,HKD,7.8227
2026-02-27,08:33,USD,HUF,317.59
2026-02-27,08:33,USD,IDR,16767
2026-02-27,08:33,USD,ILS,3.1099
2026-02-27,08:33,USD,INR,90.93
2026-02-27,08:33,USD,ISK,121.3
2026-02-27,08:33,USD,JPY,156.06
2026-02-27,08:33,USD,KRW,1425.64
2026-02-27,08:33,USD,MXN,17.1771
2026-02-27,08:33,USD,MYR,3.886
2026-02-27,08:33,USD,NOK,9.559
2026-02-27,08:33,USD,NZD,1.6693
2026-02-27,08:33,USD,PHP,57.621
2026-02-27,08:33,USD,PLN,3.5741
2026-02-27,08:33,USD,RON,4.3126
2026-02-27,08:33,USD,SEK,9.0342
2026-02-27,08:33,USD,SGD,1.2631
2026-02-27,08:33,USD,THB,31.06
2026-02-27,08:33,USD,TRY,43.882
2026-02-27,08:33,USD,ZAR,15.8763
2026-02-27,11:31,USD,AUD,1.4044
2026-02-27,11:31,USD,BRL,5.1258
2026-02-27,11:31,USD,CAD,1.3674
2026-02-27,11:31,USD,CHF,0.77366
2026-02-27,11:31,USD,CNY,6.8413
2026-02-27,11:31,USD,CZK,20.523
2026-02-27,11:31,USD,DKK,6.3246
2026-02-27,11:31,USD,EUR,0.84645
2026-02-27,11:31,USD,GBP,0.73802
2026-02-27,11:31,USD,HKD,7.8227
2026-02-27,11:31,USD,HUF,317.59
2026-02-27,11:31,USD,IDR,16767
2026-02-27,11:31,USD,ILS,3.1099
2026-02-27,11:31,USD,INR,90.93
2026-02-27,11:31,USD,ISK,121.3
2026-02-27,11:31,USD,JPY,156.06
2026-02-27,11:31,USD,KRW,1425.64
2026-02-27,11:31,USD,MXN,17.1771
2026-02-27,11:31,USD,MYR,3.886
2026-02-27,11:31,USD,NOK,9.559
2026-02-27,11:31,USD,NZD,1.6693
2026-02-27,11:31,USD,PHP,57.621
2026-02-27,11:31,USD,PLN,3.5741
2026-02-27,11:31,USD,RON,4.3126
2026-02-27,11:31,USD,SEK,9.0342
2026-02-27,11:31,USD,SGD,1.2631
2026-02-27,11:31,USD,THB,31.06
2026-02-27,11:31,USD,TRY,43.882
2026-02-27,11:31,USD,ZAR,15.8763
2026-02-27,18:40,USD,AUD,1.4072
2026-02-27,18:40,USD,BRL,5.1556
2026-02-27,18:40,USD,CAD,1.3671
2026-02-27,18:40,USD,CHF,0.7712
2026-02-27,18:40,USD,CNY,6.8582
2026-02-27,18:40,USD,CZK,20.537
2026-02-27,18:40,USD,DKK,6.3294
2026-02-27,18:40,USD,EUR,0.8471
2026-02-27,18:40,USD,GBP,0.74231
2026-02-27,18:40,USD,HKD,7.8237
2026-02-27,18:40,USD,HUF,319.04
2026-02-27,18:40,USD,IDR,16801
2026-02-27,18:40,USD,ILS,3.1433
2026-02-27,18:40,USD,INR,91.08
2026-02-27,18:40,USD,ISK,121.56
2026-02-27,18:40,USD,JPY,155.98
2026-02-27,18:40,USD,KRW,1441.97
2026-02-27,18:40,USD,MXN,17.2122
2026-02-27,18:40,USD,MYR,3.891
2026-02-27,18:40,USD,NOK,9.4947
2026-02-27,18:40,USD,NZD,1.6714
2026-02-27,18:40,USD,PHP,57.683
2026-02-27,18:40,USD,PLN,3.5784
2026-02-27,18:40,USD,RON,4.3166
2026-02-27,18:40,USD,SEK,9.0337
2026-02-27,18:40,USD,SGD,1.2657
2026-02-27,18:40,USD,THB,31.085
2026-02-27,18:40,USD,TRY,43.96
2026-02-27,18:40,USD,ZAR,15.9405
2026-02-28,08:20,USD,AUD,1.4072
2026-02-28,08:20,USD,BRL,5.1556
2026-02-28,08:20,USD,CAD,1.3671
2026-02-28,08:20,USD,CHF,0.7712
2026-02-28,08:20,USD,CNY,6.8582
2026-02-28,08:20,USD,CZK,20.537
2026-02-28,08:20,USD,DKK,6.3294
2026-02-28,08:20,USD,EUR,0.8471
2026-02-28,08:20,USD,GBP,0.74231
2026-02-28,08:20,USD,HKD,7.8237
2026-02-28,08:20,USD,HUF,319.04
2026-02-28,08:20,USD,IDR,16801
2026-02-28,08:20,USD,ILS,3.1433
2026-02-28,08:20,USD,INR,91.08
2026-02-28,08:20,USD,ISK,121.56
2026-02-28,08:20,USD,JPY,155.98
2026-02-28,08:20,USD,KRW,1441.97
2026-02-28,08:20,USD,MXN,17.2122
2026-02-28,08:20,USD,MYR,3.891
2026-02-28,08:20,USD,NOK,9.4947
2026-02-28,08:20,USD,NZD,1.6714
2026-02-28,08:20,USD,PHP,57.683
2026-02-28,08:20,USD,PLN,3.5784
2026-02-28,08:20,USD,RON,4.3166
2026-02-28,08:20,USD,SEK,9.0337
2026-02-28,08:20,USD,SGD,1.2657
2026-02-28,08:20,USD,THB,31.085
2026-02-28,08:20,USD,TRY,43.96
2026-02-28,08:20,USD,ZAR,15.9405
2026-02-28,11:18,USD,AUD,1.4072
2026-02-28,11:18,USD,BRL,5.1556
2026-02-28,11:18,USD,CAD,1.3671
2026-02-28,11:18,USD,CHF,0.7712
2026-02-28,11:18,USD,CNY,6.8582
2026-02-28,11:18,USD,CZK,20.537
2026-02-28,11:18,USD,DKK,6.3294
2026-02-28,11:18,USD,EUR,0.8471
2026-02-28,11:18,USD,GBP,0.74231
2026-02-28,11:18,USD,HKD,7.8237
2026-02-28,11:18,USD,HUF,319.04
2026-02-28,11:18,USD,IDR,16801
2026-02-28,11:18,USD,ILS,3.1433
2026-02-28,11:18,USD,INR,91.08
2026-02-28,11:18,USD,ISK,121.56
2026-02-28,11:18,USD,JPY,155.98
2026-02-28,11:18,USD,KRW,1441.97
2026-02-28,11:18,USD,MXN,17.2122
2026-02-28,11:18,USD,MYR,3.891
2026-02-28,11:18,USD,NOK,9.4947
2026-02-28,11:18,USD,NZD,1.6714
2026-02-28,11:18,USD,PHP,57.683
2026-02-28,11:18,USD,PLN,3.5784
2026-02-28,11:18,USD,RON,4.3166
2026-02-28,11:18,USD,SEK,9.0337
2026-02-28,11:18,USD,SGD,1.2657
2026-02-28,11:18,USD,THB,31.085
2026-02-28,11:18,USD,TRY,43.96
2026-02-28,11:18,USD,ZAR,15.9405
2026-02-28,18:30,USD,AUD,1.4072
2026-02-28,18:30,USD,BRL,5.1556
2026-02-28,18:30,USD,CAD,1.3671
2026-02-28,18:30,USD,CHF,0.7712
2026-02-28,18:30,USD,CNY,6.8582
2026-02-28,18:30,USD,CZK,20.537
2026-02-28,18:30,USD,DKK,6.3294
2026-02-28,18:30,USD,EUR,0.8471
2026-02-28,18:30,USD,GBP,0.74231
2026-02-28,18:30,USD,HKD,7.8237
2026-02-28,18:30,USD,HUF,319.04
2026-02-28,18:30,USD,IDR,16801
2026-02-28,18:30,USD,ILS,3.1433
2026-02-28,18:30,USD,INR,91.08
2026-02-28,18:30,USD,ISK,121.56
2026-02-28,18:30,USD,JPY,155.98
2026-02-28,18:30,USD,KRW,1441.97
2026-02-28,18:30,USD,MXN,17.2122
2026-02-28,18:30,USD,MYR,3.891
2026-02-28,18:30,USD,NOK,9.4947
2026-02-28,18:30,USD,NZD,1.6714
2026-02-28,18:30,USD,PHP,57.683
2026-02-28,18:30,USD,PLN,3.5784
2026-02-28,18:30,USD,RON,4.3166
2026-02-28,18:30,USD,SEK,9.0337
2026-02-28,18:30,USD,SGD,1.2657
2026-02-28,18:30,USD,THB,31.085
2026-02-28,18:30,USD,TRY,43.96
2026-02-28,18:30,USD,ZAR,15.9405
2026-03-01,08:22,USD,AUD,1.4072
2026-03-01,08:22,USD,BRL,5.1556
2026-03-01,08:22,USD,CAD,1.3671
2026-03-01,08:22,USD,CHF,0.7712
2026-03-01,08:22,USD,CNY,6.8582
2026-03-01,08:22,USD,CZK,20.537
2026-03-01,08:22,USD,DKK,6.3294
2026-03-01,08:22,USD,EUR,0.8471
2026-03-01,08:22,USD,GBP,0.74231
2026-03-01,08:22,USD,HKD,7.8237
2026-03-01,08:22,USD,HUF,319.04
2026-03-01,08:22,USD,IDR,16801
2026-03-01,08:22,USD,ILS,3.1433
2026-03-01,08:22,USD,INR,91.08
2026-03-01,08:22,USD,ISK,121.56
2026-03-01,08:22,USD,JPY,155.98
2026-03-01,08:22,USD,KRW,1441.97
2026-03-01,08:22,USD,MXN,17.2122
2026-03-01,08:22,USD,MYR,3.891
2026-03-01,08:22,USD,NOK,9.4947
2026-03-01,08:22,USD,NZD,1.6714
2026-03-01,08:22,USD,PHP,57.683
2026-03-01,08:22,USD,PLN,3.5784
2026-03-01,08:22,USD,RON,4.3166
2026-03-01,08:22,USD,SEK,9.0337
2026-03-01,08:22,USD,SGD,1.2657
2026-03-01,08:22,USD,THB,31.085
2026-03-01,08:22,USD,TRY,43.96
2026-03-01,08:22,USD,ZAR,15.9405
2026-03-01,11:19,USD,AUD,1.4072
2026-03-01,11:19,USD,BRL,5.1556
2026-03-01,11:19,USD,CAD,1.3671
2026-03-01,11:19,USD,CHF,0.7712
2026-03-01,11:19,USD,CNY,6.8582
2026-03-01,11:19,USD,CZK,20.537
2026-03-01,11:19,USD,DKK,6.3294
2026-03-01,11:19,USD,EUR,0.8471
2026-03-01,11:19,USD,GBP,0.74231
2026-03-01,11:19,USD,HKD,7.8237
2026-03-01,11:19,USD,HUF,319.04
2026-03-01,11:19,USD,IDR,16801
